login_time,typing_speed,backspace_count,mouse_movement_speed,cursor_path_length,ip_address_risk,geo_location_change,device_type,browser_type,failed_attempts_last_10min,login_hour,session_request_rate,password_paste,vpn_detected,tor_detected,keystroke_variance,is_attacker,attack,label
3.21,2.71,2,261.67,311.23,0,0,Desktop,Chrome,1,21,1.6,0,0,0,0.535,0,none,0
3.63,4.62,2,241.77,563.39,0,0,Mobile,Chrome,2,2,3.17,0,0,0,0.661,0,none,0
5.02,3.77,2,143.12,320.43,0,0,Mobile,Chrome,0,23,3.21,0,0,0,0.295,0,none,0
7.37,3.41,3,122.1,420.27,0,0,Mobile,Firefox,3,16,3.09,0,1,0,0.27,0,none,0
3.84,5.25,1,153.0,837.28,1,0,Mobile,Firefox,4,12,2.09,0,0,0,0.493,1,bot_attack,1
6.19,1.07,2,99.14,466.31,0,0,Mobile,Chrome,0,19,3.48,0,0,0,0.495,0,none,0
5.04,3.53,2,306.59,281.7,0,1,Mobile,Safari,1,0,2.88,1,0,0,0.27,0,none,0
3.26,2.95,4,304.52,138.24,0,0,Desktop,Edge,1,11,1.63,1,1,0,0.397,0,none,0
1.6,2.56,1,257.8,495.64,1,0,Mobile,Chrome,2,17,2.91,0,0,0,0.632,0,none,0
4.27,4.29,1,249.88,398.2,0,0,Desktop,Firefox,1,21,3.03,1,0,0,0.388,0,none,0
2.88,4.47,1,286.78,433.88,1,0,Desktop,Chrome,0,2,3.29,0,0,1,0.675,1,tor_intrusion,1
5.74,3.07,1,260.57,818.24,0,0,Mobile,Edge,1,1,0.12,1,0,0,0.228,0,none,0
3.24,2.09,3,270.33,540.35,0,1,Mobile,Chrome,1,4,2.2,1,0,0,0.591,0,none,0
4.12,2.72,2,271.55,864.35,1,0,Mobile,Chrome,3,22,1.72,0,0,0,0.612,1,bot_attack,1
4.66,4.9,5,324.05,398.76,0,0,Desktop,Firefox,2,11,3.46,1,1,0,0.606,1,bot_attack,1
6.25,1.81,2,137.6,816.92,0,0,Mobile,Safari,1,1,3.63,1,0,0,0.375,0,none,0
6.78,0.81,2,145.24,916.48,0,0,Mobile,Firefox,3,7,3.76,0,0,1,0.252,0,none,0
4.55,2.32,2,162.77,566.05,0,0,Mobile,Safari,2,8,3.73,0,0,0,0.42,0,none,0
3.75,3.77,4,311.97,739.63,0,0,Desktop,Chrome,0,4,2.58,1,1,0,0.542,0,none,0
3.0,3.8,1,281.59,416.92,1,0,Mobile,Safari,4,12,2.23,1,0,0,0.269,1,bot_attack,1
2.14,3.47,2,297.02,313.94,0,0,Desktop,Chrome,1,0,1.82,1,0,0,0.362,0,none,0
3.25,4.9,2,355.82,663.47,1,1,Mobile,Firefox,0,21,3.72,0,0,0,0.482,1,bot_attack,1
4.76,1.61,4,136.54,203.85,0,0,Desktop,Chrome,0,0,3.91,0,1,0,0.254,0,none,0
5.72,3.27,2,154.85,550.11,0,0,Mobile,Firefox,2,10,1.39,0,0,0,0.282,1,bot_attack,1
5.03,3.71,3,200.26,455.65,0,0,Desktop,Edge,1,10,5.07,1,1,0,0.48,1,bot_attack,1
4.57,5.65,6,106.72,677.59,0,0,Mobile,Firefox,1,5,3.86,0,0,0,0.272,0,none,0
4.26,4.69,0,139.74,622.63,0,0,Desktop,Edge,3,4,1.39,0,0,0,0.213,0,none,0
2.35,4.32,2,217.84,267.66,0,0,Desktop,Safari,0,0,2.57,0,0,0,0.352,0,none,0
1.13,3.92,4,342.38,854.44,0,0,Desktop,Edge,0,16,1.89,0,0,0,0.232,0,none,0
4.07,3.76,2,157.06,645.79,1,0,Desktop,Edge,0,0,2.76,0,0,0,0.522,0,none,0
4.18,4.11,3,72.25,583.02,1,0,Mobile,Edge,1,4,2.42,0,0,0,0.402,1,bot_attack,1
5.77,5.45,3,193.05,405.19,1,1,Mobile,Edge,1,7,2.99,0,1,0,0.408,1,bot_attack,1
5.12,2.72,2,269.83,821.42,0,0,Mobile,Safari,1,12,1.81,0,0,0,0.246,0,none,0
4.42,4.81,4,212.34,99.95,0,0,Mobile,Firefox,1,6,1.67,0,1,1,0.202,1,tor_intrusion,1
3.16,4.01,0,291.63,444.54,1,0,Mobile,Chrome,3,8,2.43,1,1,0,0.368,1,bot_attack,1
7.6,3.43,1,292.03,843.15,0,0,Mobile,Chrome,0,23,1.06,1,0,0,0.583,1,bot_attack,1
3.82,1.89,2,202.07,441.07,0,0,Mobile,Safari,0,7,3.06,0,0,0,0.447,0,none,0
6.61,5.34,3,406.07,460.09,0,0,Desktop,Edge,1,16,3.07,0,0,0,0.386,0,none,0
4.5,3.04,2,301.69,687.35,1,0,Desktop,Edge,3,12,3.04,0,0,0,0.533,1,bot_attack,1
3.75,2.39,0,185.54,399.44,0,0,Desktop,Firefox,3,15,0.11,1,0,0,0.602,0,none,0
5.26,4.15,2,272.73,642.57,0,0,Mobile,Edge,2,21,3.05,0,0,0,0.534,0,none,0
6.01,1.33,3,187.83,267.73,0,0,Mobile,Firefox,3,15,4.56,0,0,0,0.829,0,none,0
6.13,5.74,5,166.18,638.52,0,0,Desktop,Edge,2,7,0.57,0,0,0,0.333,0,none,0
5.38,4.3,1,267.93,538.34,0,1,Desktop,Edge,3,3,2.85,0,0,1,0.444,0,none,0
4.95,4.58,3,357.8,401.98,0,1,Mobile,Edge,1,20,2.67,1,0,0,0.479,1,bot_attack,1
5.09,5.4,3,186.7,749.75,0,0,Mobile,Edge,0,6,4.02,0,0,0,0.599,0,none,0
7.87,4.42,1,34.18,569.31,0,0,Mobile,Firefox,2,1,2.89,1,1,0,0.132,0,none,0
8.87,2.85,4,326.67,804.87,0,0,Desktop,Firefox,0,4,2.13,0,1,0,0.432,0,none,0
3.77,4.26,6,233.2,531.94,0,1,Desktop,Chrome,0,0,1.81,1,0,0,0.461,0,none,0
4.13,3.67,1,188.06,327.52,0,1,Desktop,Firefox,0,17,2.88,1,0,0,0.606,0,none,0
4.53,3.69,1,275.4,535.91,0,1,Mobile,Chrome,4,12,3.31,1,1,0,0.631,1,bot_attack,1
3.72,3.4,1,186.38,237.05,0,1,Desktop,Safari,1,9,1.44,0,0,0,0.459,0,none,0
1.96,3.23,2,142.71,207.57,0,0,Desktop,Safari,1,1,1.59,0,0,0,0.397,0,none,0
5.76,4.22,2,302.55,281.74,1,1,Mobile,Edge,0,13,1.77,0,1,0,0.355,1,bot_attack,1
3.46,3.3,3,250.45,337.03,1,0,Desktop,Edge,0,23,2.94,0,0,0,0.29,0,none,0
5.79,0.71,0,236.48,592.32,0,0,Desktop,Safari,4,11,2.71,0,1,0,0.499,0,none,0
3.1,3.33,5,233.92,512.86,0,1,Mobile,Firefox,4,17,4.2,0,0,0,0.496,1,bot_attack,1
5.76,2.12,0,410.84,345.98,0,0,Mobile,Safari,1,23,1.92,1,0,0,0.643,1,bot_attack,1
2.76,2.72,1,311.51,596.38,0,1,Mobile,Edge,0,9,2.9,0,0,0,0.296,0,none,0
4.84,4.12,3,218.01,758.2,0,0,Mobile,Firefox,2,19,0.1,0,0,1,0.281,1,tor_intrusion,1
2.34,4.33,1,361.54,558.46,0,0,Desktop,Edge,0,8,2.58,0,1,0,0.483,0,none,0
5.79,4.7,2,150.34,576.72,0,0,Mobile,Safari,0,19,4.42,0,0,0,0.219,0,none,0
0.88,4.64,0,240.84,389.19,0,1,Desktop,Chrome,1,13,1.26,1,0,0,0.621,1,bot_attack,1
4.46,3.26,3,213.89,509.92,0,0,Mobile,Chrome,0,2,3.19,0,0,0,0.124,0,none,0
2.76,2.83,3,246.75,485.38,0,0,Mobile,Chrome,2,9,1.55,1,0,0,0.538,0,none,0
3.92,2.56,2,298.36,567.92,1,0,Mobile,Chrome,2,16,1.42,0,0,0,0.51,0,none,0
6.01,4.0,1,201.98,268.87,0,0,Desktop,Chrome,5,19,3.07,0,1,0,0.532,1,bot_attack,1
4.01,3.86,4,312.02,351.52,0,0,Mobile,Edge,3,1,1.39,1,0,0,0.577,0,none,0
3.27,3.63,0,358.2,256.73,1,0,Desktop,Edge,4,12,1.22,0,0,0,0.416,1,bot_attack,1
5.31,3.62,3,195.16,744.16,0,1,Mobile,Edge,3,14,4.46,0,0,0,0.607,0,none,0
2.95,3.78,1,364.14,573.36,0,0,Desktop,Edge,2,12,2.43,0,0,0,0.801,0,none,0
6.29,4.41,1,242.51,758.78,1,0,Mobile,Edge,0,3,1.85,1,0,0,0.301,0,none,0
5.26,2.92,8,237.21,606.89,0,1,Mobile,Safari,2,9,3.88,1,0,0,0.399,1,bot_attack,1
3.78,6.15,2,215.64,827.27,0,0,Desktop,Chrome,1,9,3.09,0,0,0,0.329,0,none,0
2.53,3.93,3,376.93,650.32,0,0,Desktop,Safari,1,7,3.01,0,0,0,0.299,0,none,0
4.41,2.14,2,239.77,272.67,0,0,Mobile,Safari,0,10,2.42,0,0,0,0.708,0,none,0
4.01,3.25,5,73.52,943.59,0,0,Mobile,Firefox,2,22,3.41,1,0,0,0.364,0,none,0
4.38,5.41,1,293.3,160.45,0,0,Desktop,Firefox,1,9,2.22,0,0,0,0.373,0,none,0
3.57,4.61,2,284.56,502.83,0,0,Mobile,Edge,1,3,2.37,1,0,0,0.601,0,none,0
3.8,3.98,3,112.33,597.49,1,0,Mobile,Safari,0,3,0.96,0,0,0,0.591,0,none,0
6.99,4.56,1,295.91,170.27,0,0,Mobile,Safari,1,13,3.43,0,0,0,0.484,0,none,0
3.31,3.69,3,171.24,247.22,0,0,Desktop,Edge,2,17,3.06,0,0,0,0.257,0,none,0
3.95,2.84,0,271.77,319.16,1,0,Mobile,Chrome,1,10,0.82,0,1,1,0.706,1,tor_intrusion,1
4.15,4.47,1,349.35,441.19,0,0,Desktop,Edge,0,11,2.21,1,0,0,0.534,0,none,0
6.47,3.03,2,217.49,688.73,1,0,Desktop,Edge,0,23,2.95,0,0,0,0.41,0,none,0
8.27,3.19,0,178.68,507.78,0,0,Mobile,Edge,1,17,3.53,0,0,0,0.679,0,none,0
4.29,4.15,2,192.93,381.64,0,0,Desktop,Edge,0,17,3.02,0,0,0,0.277,0,none,0
6.66,2.94,0,176.62,659.93,1,0,Desktop,Firefox,0,7,1.1,0,0,0,0.488,1,bot_attack,1
4.73,3.79,2,124.69,576.27,1,0,Mobile,Safari,0,13,2.22,0,1,0,0.494,1,bot_attack,1
6.39,2.99,3,262.14,50.0,1,0,Mobile,Edge,0,16,2.58,1,1,0,0.937,0,none,0
3.51,3.45,6,243.78,290.2,0,0,Mobile,Chrome,1,19,3.55,0,0,0,0.492,1,bot_attack,1
4.85,3.72,1,230.06,367.04,1,0,Mobile,Edge,3,5,1.35,0,1,0,0.731,1,bot_attack,1
2.8,0.5,1,221.15,569.99,0,0,Mobile,Edge,1,20,3.33,0,0,0,0.578,0,none,0
6.04,4.67,4,328.01,453.91,0,0,Mobile,Edge,0,16,3.73,0,0,0,0.435,0,none,0
5.61,1.79,4,312.03,369.77,0,0,Desktop,Safari,4,21,0.42,0,1,0,0.65,0,none,0
4.41,3.86,2,345.32,405.51,0,0,Desktop,Chrome,1,15,3.67,0,1,0,0.636,0,none,0
5.94,2.56,1,246.79,84.34,0,0,Mobile,Firefox,2,13,0.91,0,0,0,0.526,0,none,0
3.61,5.54,4,307.09,600.88,0,0,Mobile,Edge,2,1,5.22,0,1,0,0.643,1,bot_attack,1
4.63,3.99,0,102.05,407.52,0,0,Mobile,Safari,0,2,2.33,0,0,0,0.278,0,none,0
1.87,2.69,1,129.18,843.57,0,0,Desktop,Chrome,2,14,2.18,0,0,0,0.703,0,none,0
0.86,0.74,1,265.06,519.75,0,0,Desktop,Chrome,0,20,2.5,0,0,0,0.446,0,none,0
5.24,2.58,5,186.31,778.63,0,1,Mobile,Firefox,0,22,2.44,0,0,1,0.121,1,tor_intrusion,1
4.86,3.13,3,358.11,282.96,0,0,Mobile,Chrome,1,1,1.16,0,1,0,0.299,0,none,0
4.83,6.19,0,338.54,490.68,0,0,Desktop,Safari,0,6,2.28,0,0,0,0.689,0,none,0
5.45,5.56,1,126.59,683.36,0,0,Mobile,Firefox,2,17,2.53,0,0,0,0.622,0,none,0
2.73,5.45,3,163.31,838.73,0,0,Desktop,Chrome,1,3,4.58,0,0,1,0.399,0,none,0
5.72,4.88,2,331.85,492.43,0,1,Desktop,Chrome,1,22,3.23,0,0,0,0.315,0,none,0
3.6,2.34,1,249.04,715.93,0,0,Mobile,Safari,1,20,1.65,0,0,0,0.783,0,none,0
1.03,4.2,2,324.1,486.52,0,0,Desktop,Safari,2,14,3.41,0,0,0,0.324,0,none,0
6.21,4.72,5,197.4,665.69,0,0,Desktop,Safari,0,9,4.07,0,0,0,0.506,0,none,0
3.03,2.31,4,149.86,460.11,0,0,Desktop,Chrome,1,4,2.27,0,0,0,0.432,1,bot_attack,1
3.97,2.82,2,230.02,673.28,0,0,Mobile,Safari,0,14,2.9,0,0,0,0.465,0,none,0
4.37,4.59,2,233.95,578.69,0,0,Mobile,Edge,0,21,2.67,0,0,1,0.303,0,none,0
4.38,4.94,2,366.11,775.87,0,1,Desktop,Chrome,0,17,2.74,0,0,0,0.357,0,none,0
4.48,3.65,2,295.29,794.94,0,0,Mobile,Safari,3,15,1.91,0,0,0,0.555,0,none,0
1.81,4.55,1,205.97,565.17,0,0,Desktop,Safari,2,14,2.93,0,0,0,0.483,0,none,0
5.09,2.66,3,403.9,173.79,0,1,Mobile,Chrome,2,8,2.24,0,0,0,0.278,0,none,0
2.5,4.46,2,322.37,704.3,0,0,Mobile,Firefox,2,12,2.22,0,0,0,0.573,0,none,0
3.16,2.83,0,199.26,201.63,0,0,Mobile,Firefox,0,4,3.93,0,0,0,0.221,0,none,0
3.13,2.91,3,200.01,495.44,0,1,Desktop,Chrome,0,3,1.93,1,0,0,0.161,1,bot_attack,1
4.54,2.32,1,265.47,463.95,0,0,Desktop,Chrome,0,14,1.6,0,0,1,0.424,0,none,0
6.37,3.87,3,342.07,520.76,0,1,Mobile,Firefox,2,9,4.15,1,0,0,0.296,1,bot_attack,1
5.45,2.73,2,206.4,296.43,0,0,Mobile,Edge,1,22,3.5,0,0,0,0.494,0,none,0
3.72,4.13,2,316.85,492.96,0,0,Mobile,Chrome,1,7,0.53,0,0,0,0.47,1,bot_attack,1
2.45,1.73,4,107.58,383.52,0,0,Mobile,Firefox,0,1,1.45,1,1,0,0.241,1,bot_attack,1
5.59,3.1,2,174.73,939.76,0,0,Desktop,Firefox,0,22,1.71,0,0,0,0.4,0,none,0
4.54,2.75,2,174.44,706.28,0,0,Mobile,Edge,1,19,4.51,0,0,0,0.385,0,none,0
3.04,4.22,2,192.9,719.37,0,0,Desktop,Firefox,0,17,3.08,0,0,0,0.452,0,none,0
4.14,4.28,0,252.42,628.36,0,0,Mobile,Safari,0,0,3.53,0,0,0,0.134,0,none,0
2.35,4.05,7,263.2,391.59,0,0,Desktop,Firefox,1,18,3.56,0,1,0,0.37,0,none,0
5.46,6.84,1,392.1,499.38,0,0,Desktop,Edge,1,17,0.71,0,0,1,0.422,0,none,0
4.3,4.47,0,232.09,971.19,0,1,Desktop,Safari,0,10,3.64,1,0,0,0.562,0,none,0
5.81,2.61,2,304.1,425.91,0,0,Desktop,Edge,2,23,2.79,0,0,0,0.726,0,none,0
1.42,5.02,4,365.68,364.86,0,0,Desktop,Chrome,1,21,3.91,0,0,0,0.807,0,none,0
3.48,2.28,3,297.34,872.65,0,0,Desktop,Safari,1,16,2.22,0,0,0,0.41,0,none,0
5.76,2.85,2,193.82,486.08,0,0,Mobile,Firefox,2,3,2.98,0,0,0,0.362,0,none,0
5.93,1.5,2,329.74,609.35,0,0,Mobile,Safari,3,9,2.76,0,0,1,0.481,0,none,0
2.88,3.02,1,296.91,629.21,0,0,Desktop,Safari,3,16,1.27,0,1,0,0.5,0,none,0
5.55,4.77,2,141.52,437.16,0,0,Desktop,Chrome,1,18,1.29,0,0,0,0.502,0,none,0
8.85,3.33,3,259.55,351.78,1,0,Desktop,Firefox,1,6,3.5,1,1,0,0.523,1,bot_attack,1
5.43,4.35,1,175.87,406.6,0,1,Desktop,Safari,2,20,1.99,0,1,0,0.437,0,none,0
6.8,2.56,3,155.15,50.0,0,0,Desktop,Chrome,0,15,2.21,0,0,0,0.501,0,none,0
6.17,3.87,0,261.42,487.26,0,0,Mobile,Safari,1,19,1.61,0,0,0,0.283,0,none,0
2.99,2.3,3,162.12,467.89,0,0,Desktop,Edge,1,16,1.68,0,0,0,0.512,0,none,0
4.55,3.42,2,187.12,816.07,0,1,Mobile,Edge,0,7,4.46,0,0,0,0.337,0,none,0
4.8,3.9,2,295.68,607.4,0,1,Desktop,Safari,1,13,3.7,0,0,0,0.387,0,none,0
5.52,4.36,3,178.91,568.63,1,0,Mobile,Chrome,1,11,3.22,0,0,0,0.319,0,none,0
4.85,2.62,3,403.95,478.04,0,0,Mobile,Safari,1,13,1.59,0,0,0,0.63,0,none,0
4.53,5.45,1,237.62,50.0,0,0,Desktop,Edge,3,11,3.59,0,0,0,0.363,0,none,0
3.48,3.75,7,280.84,549.94,0,1,Desktop,Firefox,1,9,1.84,1,0,0,0.58,0,none,0
3.69,1.61,0,271.11,656.29,0,0,Desktop,Firefox,1,14,2.96,0,1,0,0.506,1,bot_attack,1
3.93,2.86,2,211.4,434.46,0,0,Desktop,Edge,1,6,1.88,0,0,0,0.363,0,none,0
6.31,3.65,2,260.82,277.48,0,0,Desktop,Edge,2,16,2.48,0,0,0,0.334,0,none,0
3.23,3.96,3,329.76,84.11,0,0,Mobile,Edge,0,7,3.75,1,1,0,0.536,0,none,0
4.86,3.62,1,232.95,456.16,0,0,Mobile,Edge,2,18,1.81,0,0,0,0.348,0,none,0
3.07,5.63,2,311.69,461.8,1,0,Desktop,Edge,0,15,2.96,0,0,0,0.143,0,none,0
4.11,1.92,2,338.34,279.98,0,0,Desktop,Chrome,2,4,3.63,0,0,0,0.275,0,none,0
5.21,3.05,2,325.24,412.23,0,1,Mobile,Chrome,2,14,3.15,0,0,0,0.369,1,bot_attack,1
4.71,2.14,2,164.84,705.21,0,1,Mobile,Chrome,2,23,1.96,1,0,0,0.495,0,none,0
5.91,3.66,3,249.39,631.75,0,0,Mobile,Edge,0,23,1.13,0,0,0,0.486,0,none,0
3.47,4.76,2,202.45,444.86,0,0,Mobile,Edge,0,20,0.89,0,0,0,0.274,0,none,0
4.69,3.56,1,313.21,536.24,0,0,Desktop,Firefox,2,3,2.41,0,0,0,0.521,0,none,0
5.49,2.23,1,271.95,482.34,0,1,Desktop,Chrome,1,23,1.89,0,0,0,0.585,0,none,0
3.38,4.04,2,400.14,422.11,1,0,Desktop,Firefox,0,6,1.16,0,0,0,0.322,0,none,0
7.0,0.75,3,180.41,469.82,0,1,Mobile,Edge,0,15,3.63,0,1,0,0.311,0,none,0
3.95,2.97,4,269.41,740.12,0,0,Mobile,Edge,2,3,3.27,0,0,0,0.587,0,none,0
6.83,5.81,2,111.69,565.22,0,1,Desktop,Safari,1,4,3.04,0,0,0,0.516,1,bot_attack,1
6.93,2.76,2,274.96,520.21,0,0,Mobile,Chrome,4,10,3.32,1,1,0,0.634,1,bot_attack,1
5.14,3.61,5,320.74,475.21,0,1,Mobile,Chrome,1,4,3.08,0,0,0,0.442,0,none,0
0.89,3.92,5,111.49,637.54,0,0,Desktop,Edge,2,7,1.42,1,1,0,0.39,1,bot_attack,1
3.93,3.82,2,274.48,547.54,0,0,Mobile,Safari,0,3,3.43,0,0,0,0.363,0,none,0
4.75,5.6,2,280.36,405.45,0,0,Mobile,Edge,1,15,1.67,0,0,0,0.406,0,none,0
2.94,3.03,1,267.69,200.98,0,0,Mobile,Firefox,1,22,2.63,1,0,1,0.314,1,tor_intrusion,1
3.34,3.15,4,270.21,656.62,0,0,Mobile,Safari,3,1,1.85,0,0,0,0.669,0,none,0
5.37,5.92,1,308.23,321.79,0,0,Mobile,Edge,1,2,2.65,0,0,0,0.815,0,none,0
7.65,4.23,1,65.4,108.13,0,0,Desktop,Safari,0,22,3.8,0,0,0,0.611,0,none,0
2.88,2.34,0,340.34,258.01,0,0,Desktop,Edge,2,12,2.89,1,0,0,0.318,0,none,0
4.78,4.21,1,163.11,451.05,0,0,Desktop,Chrome,1,17,0.31,0,0,0,0.339,0,none,0
5.75,4.94,1,191.69,441.7,0,0,Mobile,Firefox,1,20,1.75,0,0,0,0.485,0,none,0
3.53,4.3,3,306.89,466.12,0,0,Mobile,Edge,0,13,3.19,0,0,0,0.525,0,none,0
1.23,2.66,1,150.23,806.92,0,1,Mobile,Safari,0,21,0.64,1,1,0,0.587,0,none,0
6.62,1.5,4,231.4,368.73,0,0,Desktop,Chrome,0,13,2.82,0,0,0,0.464,0,none,0
2.54,6.61,1,277.53,905.86,0,0,Mobile,Edge,0,22,2.16,0,0,0,0.301,0,none,0
5.15,2.82,1,258.74,354.94,1,0,Mobile,Chrome,0,19,1.67,0,0,0,0.676,1,bot_attack,1
7.13,4.21,4,224.18,314.29,1,0,Mobile,Edge,0,4,2.68,0,0,0,0.258,0,none,0
4.39,2.82,2,260.16,593.59,0,0,Mobile,Edge,0,5,3.58,0,0,1,0.565,0,none,0
2.89,3.82,4,304.85,552.39,0,0,Mobile,Safari,1,8,3.22,0,0,0,0.342,1,bot_attack,1
4.92,2.12,0,330.89,675.02,0,0,Desktop,Edge,1,16,1.83,1,1,0,0.551,0,none,0
4.88,3.53,1,350.48,567.47,0,0,Desktop,Edge,0,12,3.05,0,0,0,0.382,0,none,0
4.41,5.17,1,316.16,785.99,0,0,Mobile,Edge,0,21,3.14,0,0,0,0.423,0,none,0
4.67,5.12,4,235.71,277.61,0,0,Desktop,Edge,1,13,3.99,1,1,0,0.556,0,none,0
4.85,3.15,3,233.13,318.09,0,0,Mobile,Safari,0,5,2.25,0,0,0,0.47,0,none,0
4.36,2.79,2,164.36,699.51,1,1,Desktop,Safari,2,8,3.23,1,0,0,0.51,1,bot_attack,1
5.59,3.72,2,318.74,692.22,0,0,Desktop,Chrome,1,20,2.12,1,0,0,0.406,0,none,0
4.28,4.6,1,404.78,152.01,0,0,Mobile,Chrome,2,21,3.32,0,0,0,0.39,0,none,0
1.27,2.66,2,331.37,554.06,0,0,Mobile,Chrome,1,20,3.54,0,0,0,0.634,0,none,0
2.37,2.56,0,337.09,682.3,0,0,Mobile,Firefox,0,18,0.21,0,0,0,0.483,0,none,0
6.66,2.1,4,293.79,170.92,0,1,Desktop,Safari,0,8,5.21,1,0,0,0.5,0,none,0
5.79,2.66,4,293.63,593.86,0,0,Desktop,Edge,4,6,2.86,0,0,0,0.556,1,bot_attack,1
5.5,4.14,2,132.93,651.56,1,0,Desktop,Firefox,1,12,0.42,1,0,0,0.411,1,bot_attack,1
2.74,4.13,2,285.8,1076.33,0,0,Mobile,Firefox,0,2,2.85,1,0,0,0.425,0,none,0
4.77,1.64,2,161.06,633.31,0,1,Mobile,Edge,2,10,3.31,0,0,0,0.319,0,none,0
3.7,5.77,6,177.63,452.65,0,0,Mobile,Safari,2,17,3.78,1,0,0,0.393,0,none,0
2.04,3.92,0,220.22,636.6,0,0,Desktop,Chrome,2,1,1.71,0,0,0,0.473,0,none,0
2.77,3.44,1,198.68,50.0,0,1,Mobile,Safari,3,20,1.23,0,0,0,0.662,1,bot_attack,1
6.17,2.64,3,230.86,916.85,0,0,Mobile,Edge,2,4,5.82,0,0,0,0.611,0,none,0
4.71,2.01,3,277.37,417.95,0,0,Mobile,Chrome,0,8,0.76,0,0,0,0.381,1,bot_attack,1
5.5,4.08,0,210.43,303.24,0,0,Desktop,Firefox,1,21,4.49,0,0,0,0.505,0,none,0
4.47,4.59,0,186.64,588.02,0,0,Mobile,Edge,1,23,0.78,1,0,0,0.689,0,none,0
2.06,1.88,1,417.43,134.19,0,0,Mobile,Edge,2,18,1.08,0,0,0,0.488,0,none,0
4.49,3.54,2,253.25,892.45,0,0,Desktop,Edge,1,7,2.36,0,0,0,0.569,0,none,0
5.47,2.62,4,420.65,338.78,0,1,Desktop,Edge,0,15,3.97,0,0,0,0.621,0,none,0
6.59,2.58,1,202.18,196.32,0,0,Desktop,Edge,3,19,1.69,0,0,0,0.46,0,none,0
3.13,3.54,0,244.64,640.96,1,1,Desktop,Safari,1,7,1.11,0,0,0,0.517,1,bot_attack,1
5.58,2.1,3,233.54,401.44,0,0,Mobile,Chrome,0,9,3.4,0,0,0,0.372,0,none,0
5.82,4.94,1,105.34,488.88,0,0,Mobile,Chrome,1,9,2.23,0,0,0,0.467,0,none,0
3.38,4.26,4,296.52,612.75,0,0,Desktop,Firefox,2,12,2.73,1,1,0,0.557,1,bot_attack,1
4.56,2.4,2,238.1,364.57,0,1,Mobile,Firefox,2,14,3.08,1,0,0,0.509,1,bot_attack,1
5.12,4.39,0,289.9,499.01,0,0,Mobile,Safari,0,13,4.43,0,0,0,0.766,0,none,0
2.68,2.99,3,169.75,701.16,0,1,Mobile,Chrome,0,5,2.78,0,0,0,0.373,0,none,0
4.49,3.75,3,214.24,438.6,0,0,Desktop,Edge,1,13,3.1,0,0,0,0.374,0,none,0
1.81,2.83,4,107.82,681.85,0,0,Desktop,Firefox,0,3,3.92,0,0,0,0.402,0,none,0
3.73,3.71,1,295.68,191.58,0,0,Desktop,Edge,1,16,4.13,0,0,0,0.583,0,none,0
5.23,2.82,0,376.63,496.86,0,0,Mobile,Firefox,1,5,1.61,0,1,0,0.497,0,none,0
5.36,1.64,2,320.46,367.99,0,1,Mobile,Safari,1,14,1.6,0,0,0,0.56,0,none,0
6.11,2.19,1,336.89,597.65,0,0,Mobile,Chrome,0,23,2.84,1,0,0,0.485,0,none,0
6.19,2.72,2,396.31,307.2,0,0,Desktop,Firefox,0,21,3.48,1,1,0,0.697,1,bot_attack,1
4.69,2.91,2,362.55,554.76,0,1,Mobile,Firefox,0,12,1.3,0,0,0,0.539,0,none,0
4.36,3.93,3,221.65,551.29,0,0,Mobile,Chrome,0,3,4.52,0,0,0,0.275,0,none,0
5.96,3.92,1,204.97,660.45,0,0,Mobile,Firefox,1,13,3.19,0,0,0,0.468,0,none,0
6.26,2.2,2,246.25,610.32,0,0,Desktop,Firefox,1,0,4.36,0,0,0,0.712,0,none,0
0.55,3.84,3,253.43,114.91,0,0,Mobile,Chrome,2,7,3.11,0,0,0,0.339,0,none,0
1.17,1.01,2,348.19,711.48,0,0,Mobile,Edge,2,18,2.04,0,0,0,0.33,0,none,0
5.38,2.61,1,281.65,497.91,0,0,Desktop,Chrome,5,19,3.51,1,1,0,0.274,1,bot_attack,1
5.79,1.63,2,280.63,284.29,0,1,Mobile,Safari,1,20,2.07,0,0,0,0.51,1,bot_attack,1
5.29,3.11,3,209.12,942.32,0,0,Desktop,Firefox,3,1,3.25,0,1,0,0.589,0,none,0
6.15,2.26,1,181.34,268.08,0,0,Mobile,Edge,1,10,2.07,0,0,0,0.472,0,none,0
5.08,3.58,2,170.16,574.69,1,0,Desktop,Edge,2,4,1.48,0,0,0,0.542,1,bot_attack,1
5.15,2.84,3,300.26,511.45,0,0,Mobile,Chrome,0,13,2.61,0,0,0,0.613,0,none,0
6.98,4.67,0,345.66,542.06,0,0,Mobile,Firefox,0,13,1.36,0,0,0,0.49,0,none,0
6.91,3.84,1,215.36,329.42,0,0,Mobile,Safari,0,19,2.76,0,0,0,0.732,0,none,0
2.68,2.45,2,161.98,247.26,0,0,Mobile,Firefox,2,0,1.04,0,0,0,0.619,0,none,0
4.49,5.41,2,242.82,710.57,0,0,Mobile,Safari,1,13,3.72,0,0,0,0.401,0,none,0
5.47,4.34,4,181.73,187.7,0,0,Desktop,Safari,1,4,3.01,0,1,0,0.385,0,none,0
3.95,3.46,2,312.18,1040.8,0,0,Mobile,Chrome,0,5,4.48,0,0,0,0.674,0,none,0
